,CID,Name,Party,last_name,first_name,crp_web_format,2016_assets_link,2016_liabilities_link,2015_assets_link,2015_liabilities_link,2014_assets_link,2014_liabilities_link,2013_assets_link,2013_liabilities_link,2012_assets_link,2012_liabilities_link,2011_assets_link,2011_liabilities_link,2010_assets_link,2010_liabilities_link
281,N00041606,"Schrier, Kim",D,Schrier,Kim,Kim-Schrier,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2016,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2015,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2014,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2013,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2012,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2011,https://www.opensecrets.org/personal-finances/assets/Kim-Schrier.csv?cid=N00041606&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Kim-Schrier.csv?cid=N00041606&year=2010
282,N00006460,"Schweikert, David",R,Schweikert,David,David-Schweikert,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2016,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2016,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2015,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2015,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2014,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2014,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2013,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2013,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2012,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2012,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2011,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2011,https://www.opensecrets.org/personal-finances/assets/David-Schweikert.csv?cid=N00006460&year=2010,https://www.opensecrets.org/personal-finances/liabilities/David-Schweikert.csv?cid=N00006460&year=2010
283,N00032457,"Scott, Austin",R,Scott,Austin,Austin-Scott,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2016,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2015,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2014,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2013,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2012,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2011,https://www.opensecrets.org/personal-finances/assets/Austin-Scott.csv?cid=N00032457&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Austin-Scott.csv?cid=N00032457&year=2010
284,N00024871,"Scott, David",D,Scott,David,David-Scott,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2016,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2016,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2015,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2015,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2014,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2014,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2013,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2013,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2012,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2012,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2011,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2011,https://www.opensecrets.org/personal-finances/assets/David-Scott.csv?cid=N00024871&year=2010,https://www.opensecrets.org/personal-finances/liabilities/David-Scott.csv?cid=N00024871&year=2010
285,N00043290,"Scott, Rick",R,Scott,Rick,Rick-Scott,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2016,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2015,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2014,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2013,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2012,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2011,https://www.opensecrets.org/personal-finances/assets/Rick-Scott.csv?cid=N00043290&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Rick-Scott.csv?cid=N00043290&year=2010
286,N00006897,"Sherman, Brad",D,Sherman,Brad,Brad-Sherman,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2016,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2015,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2014,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2013,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2012,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2011,https://www.opensecrets.org/personal-finances/assets/Brad-Sherman.csv?cid=N00006897&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Brad-Sherman.csv?cid=N00006897&year=2010
287,N00041154,"Sherrill, Mikie",D,Sherrill,Mikie,Mikie-Sherrill,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2016,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2015,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2014,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2013,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2012,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2011,https://www.opensecrets.org/personal-finances/assets/Mikie-Sherrill.csv?cid=N00041154&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Mikie-Sherrill.csv?cid=N00041154&year=2010
288,N00006263,"Simpson, Mike",R,Simpson,Mike,Mike-Simpson,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2016,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2015,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2014,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2013,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2012,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2011,https://www.opensecrets.org/personal-finances/assets/Mike-Simpson.csv?cid=N00006263&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Mike-Simpson.csv?cid=N00006263&year=2010
289,N00033983,"Sinema, Kyrsten",D,Sinema,Kyrsten,Kyrsten-Sinema,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2016,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2015,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2014,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2013,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2012,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2011,https://www.opensecrets.org/personal-finances/assets/Kyrsten-Sinema.csv?cid=N00033983&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Kyrsten-Sinema.csv?cid=N00033983&year=2010
290,N00027523,"Sires, Albio",D,Sires,Albio,Albio-Sires,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2016,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2015,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2014,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2013,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2012,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2011,https://www.opensecrets.org/personal-finances/assets/Albio-Sires.csv?cid=N00027523&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Albio-Sires.csv?cid=N00027523&year=2010
291,N00041357,"Slotkin, Elissa",D,Slotkin,Elissa,Elissa-Slotkin,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2016,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2015,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2014,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2013,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2012,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2011,https://www.opensecrets.org/personal-finances/assets/Elissa-Slotkin.csv?cid=N00041357&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Elissa-Slotkin.csv?cid=N00041357&year=2010
292,N00007833,"Smith, Adam",D,Smith,Adam,Adam-Smith,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2016,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2015,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2014,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2013,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2012,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2011,https://www.opensecrets.org/personal-finances/assets/Adam-Smith.csv?cid=N00007833&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Adam-Smith.csv?cid=N00007833&year=2010
293,N00027623,"Smith, Adrian",R,Smith,Adrian,Adrian-Smith,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2016,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2015,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2014,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2013,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2012,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2011,https://www.opensecrets.org/personal-finances/assets/Adrian-Smith.csv?cid=N00027623&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Adrian-Smith.csv?cid=N00027623&year=2010
